studyid,workflowid,groupid,numerator,denominator,metric,score,flag,snapshot_date
AA-AA-000-0000,kri0003,141,21,9602,0.00218704436575713,-2.8969576119822,0,2018-09-01
AA-AA-000-0000,kri0003,159,0,629,0,-2.83053204986448,0,2018-09-01
AA-AA-000-0000,kri0003,48,0,595,0,-2.76694716359434,0,2018-09-01
AA-AA-000-0000,kri0003,106,5,2881,0.00173550850399167,-2.75319318783265,0,2018-09-01
AA-AA-000-0000,kri0003,57,2,1413,0.00141542816702052,-2.47055742691464,0,2018-09-01
AA-AA-000-0000,kri0003,138,12,4913,0.00244249949114594,-2.23938755194716,0,2018-09-01
AA-AA-000-0000,kri0003,86,41,15968,0.00256763527054108,-2.15626542324659,0,2018-09-01
AA-AA-000-0000,kri0003,126,1,792,0.00126262626262626,-2.12620428361417,0,2018-09-01
AA-AA-000-0000,kri0003,22,9,3570,0.00252100840336135,-2.03758044550632,0,2018-09-01
AA-AA-000-0000,kri0003,72,1,744,0.00134408602150538,-2.03491833627773,0,2018-09-01
AA-AA-000-0000,kri0003,70,5,2146,0.00232991612301957,-2.00918016073887,0,2018-09-01
AA-AA-000-0000,kri0003,64,7,2833,0.00247087892693258,-2.00319054862659,0,2018-09-01
AA-AA-000-0000,kri0003,27,8,3167,0.00252604988948532,-1.99076854853605,0,2018-09-01
AA-AA-000-0000,kri0003,131,14,5246,0.00266869996187572,-1.96594746268971,0,2018-09-01
AA-AA-000-0000,kri0003,123,1,705,0.00141843971631206,-1.95782059631311,0,2018-09-01
AA-AA-000-0000,kri0003,85,29,10519,0.00275691605665938,-1.84328023228304,0,2018-09-01
AA-AA-000-0000,kri0003,29,13,4702,0.00276478094427903,-1.82891095614814,0,2018-09-01
AA-AA-000-0000,kri0003,51,22,7886,0.00278975399442049,-1.82015197677446,0,2018-09-01
AA-AA-000-0000,kri0003,144,8,2949,0.00271278399457443,-1.78723474673247,0,2018-09-01
AA-AA-000-0000,kri0003,155,22,7803,0.00281942842496476,-1.77423003879687,0,2018-09-01
AA-AA-000-0000,kri0003,77,37,13320,0.00277777777777778,-1.74140289081158,0,2018-09-01
AA-AA-000-0000,kri0003,44,10,3534,0.00282965478211658,-1.71192396609743,0,2018-09-01
AA-AA-000-0000,kri0003,139,110,43704,0.00251693208859601,-1.67178907982571,0,2018-09-01
AA-AA-000-0000,kri0003,41,4,1507,0.0026542800265428,-1.62527640286901,0,2018-09-01
AA-AA-000-0000,kri0003,32,6,2110,0.0028436018957346,-1.58955180032521,0,2018-09-01
AA-AA-000-0000,kri0003,100,4,1425,0.00280701754385965,-1.50847686919324,0,2018-09-01
AA-AA-000-0000,kri0003,167,32,10875,0.00294252873563218,-1.49171250175861,0,2018-09-01
AA-AA-000-0000,kri0003,146,19,6195,0.00306698950766747,-1.44303159357327,0,2018-09-01
AA-AA-000-0000,kri0003,180,2,780,0.00256410256410256,-1.4390421157198,0,2018-09-01
AA-AA-000-0000,kri0003,105,7,2285,0.00306345733041576,-1.43261110909415,0,2018-09-01
AA-AA-000-0000,kri0003,113,19,6174,0.00307742144476838,-1.42956431762752,0,2018-09-01
AA-AA-000-0000,kri0003,166,42,14349,0.00292703324273469,-1.39186813579717,0,2018-09-01
AA-AA-000-0000,kri0003,181,7,2183,0.00320659642693541,-1.31601840087055,0,2018-09-01
AA-AA-000-0000,kri0003,178,5,1511,0.00330906684315023,-1.20618502521153,0,2018-09-01
AA-AA-000-0000,kri0003,83,16,4736,0.00337837837837838,-1.11336500708814,0,2018-09-01
AA-AA-000-0000,kri0003,127,13,3779,0.00344006350886478,-1.09494773320429,0,2018-09-01
AA-AA-000-0000,kri0003,98,5,1420,0.00352112676056338,-1.07255765572597,0,2018-09-01
AA-AA-000-0000,kri0003,190,18,5226,0.0034443168771527,-1.0088656989982,0,2018-09-01
AA-AA-000-0000,kri0003,187,14,3910,0.00358056265984655,-0.946848897226685,0,2018-09-01
AA-AA-000-0000,kri0003,30,20,5749,0.00347886588971995,-0.931783646370049,0,2018-09-01
AA-AA-000-0000,kri0003,38,3,798,0.0037593984962406,-0.911284840635186,0,2018-09-01
AA-AA-000-0000,kri0003,23,15,4161,0.00360490266762797,-0.904116754528914,0,2018-09-01
AA-AA-000-0000,kri0003,47,10,2658,0.00376222723852521,-0.872153405511997,0,2018-09-01
AA-AA-000-0000,kri0003,129,6,1493,0.00401875418620228,-0.781276385792475,0,2018-09-01
AA-AA-000-0000,kri0003,52,5,1205,0.004149377593361,-0.730781639103702,0,2018-09-01
AA-AA-000-0000,kri0003,117,3,706,0.00424929178470255,-0.709758611058874,0,2018-09-01
AA-AA-000-0000,kri0003,17,34,9809,0.00346620450606586,-0.638970476163905,0,2018-09-01
AA-AA-000-0000,kri0003,13,20,5129,0.00389939559368298,-0.492069872903841,0,2018-09-01
AA-AA-000-0000,kri0003,130,9,2040,0.00441176470588235,-0.469926414226024,0,2018-09-01
AA-AA-000-0000,kri0003,28,10,2286,0.00437445319335083,-0.454608810773374,0,2018-09-01
AA-AA-000-0000,kri0003,157,22,5594,0.0039327851269217,-0.398156046231812,0,2018-09-01
AA-AA-000-0000,kri0003,87,4,788,0.0050761421319797,-0.383415517837697,0,2018-09-01
AA-AA-000-0000,kri0003,19,10,2209,0.00452693526482571,-0.36215488052261,0,2018-09-01
AA-AA-000-0000,kri0003,162,7,1430,0.0048951048951049,-0.305968109744087,0,2018-09-01
AA-AA-000-0000,kri0003,71,30,7865,0.00381436745073109,-0.288229144360869,0,2018-09-01
AA-AA-000-0000,kri0003,148,7,1411,0.00496102055279943,-0.275959732837909,0,2018-09-01
AA-AA-000-0000,kri0003,49,13,2884,0.00450762829403606,-0.248164606359848,0,2018-09-01
AA-AA-000-0000,kri0003,78,4,715,0.00559440559440559,-0.216390334363729,0,2018-09-01
AA-AA-000-0000,kri0003,132,4,713,0.00561009817671809,-0.211644467150517,0,2018-09-01
AA-AA-000-0000,kri0003,160,23,5547,0.00414638543356769,-0.155995319202935,0,2018-09-01
AA-AA-000-0000,kri0003,154,3,475,0.00631578947368421,-0.104164651282881,0,2018-09-01
AA-AA-000-0000,kri0003,168,8,1528,0.00523560209424084,-0.0970845399239292,0,2018-09-01
AA-AA-000-0000,kri0003,102,12,2455,0.00488798370672098,-0.056955640373673,0,2018-09-01
AA-AA-000-0000,kri0003,60,12,2431,0.00493624023035788,-0.0290123857776813,0,2018-09-01
AA-AA-000-0000,kri0003,150,9,1647,0.00546448087431694,0.0667377727248716,0,2018-09-01
AA-AA-000-0000,kri0003,111,9,1633,0.00551132884262094,0.0875002630090084,0,2018-09-01
AA-AA-000-0000,kri0003,170,74,21878,0.00338239327177987,0.12129489669304,0,2018-09-01
AA-AA-000-0000,kri0003,81,12,2292,0.00523560209424084,0.136900292877769,0,2018-09-01
AA-AA-000-0000,kri0003,16,9,1536,0.005859375,0.235041350345403,0,2018-09-01
AA-AA-000-0000,kri0003,174,19,3944,0.00481744421906694,0.239631133743084,0,2018-09-01
AA-AA-000-0000,kri0003,20,5,720,0.00694444444444444,0.244054094619882,0,2018-09-01
AA-AA-000-0000,kri0003,171,5,715,0.00699300699300699,0.256325309435286,0,2018-09-01
AA-AA-000-0000,kri0003,6,5,709,0.00705218617771509,0.271134052253827,0,2018-09-01
AA-AA-000-0000,kri0003,161,13,2413,0.00538748445917945,0.276768041827889,0,2018-09-01
AA-AA-000-0000,kri0003,10,52,13774,0.00377522869173806,0.284163232453673,0,2018-09-01
AA-AA-000-0000,kri0003,99,5,703,0.00711237553342817,0.286034951463741,0,2018-09-01
AA-AA-000-0000,kri0003,39,16,3119,0.0051298493106765,0.298389846585714,0,2018-09-01
AA-AA-000-0000,kri0003,65,6,885,0.00677966101694915,0.299383204649635,0,2018-09-01
AA-AA-000-0000,kri0003,149,32,7453,0.00429357305782906,0.31591236329438,0,2018-09-01
AA-AA-000-0000,kri0003,112,10,1691,0.00591366055588409,0.329781280369352,0,2018-09-01
AA-AA-000-0000,kri0003,107,12,2115,0.00567375886524823,0.359152468825965,0,2018-09-01
AA-AA-000-0000,kri0003,122,31,6948,0.00446171560161197,0.450373951690246,0,2018-09-01
AA-AA-000-0000,kri0003,76,41,9840,0.00416666666666667,0.486882102509484,0,2018-09-01
AA-AA-000-0000,kri0003,145,1,53,0.0188679245283019,0.574432446706427,0,2018-09-01
AA-AA-000-0000,kri0003,143,78,20902,0.00373170031575926,0.903664608942036,0,2018-09-01
AA-AA-000-0000,kri0003,9,12,1691,0.00709639266706091,0.953412401817216,0,2018-09-01
AA-AA-000-0000,kri0003,8,72,18655,0.00385955507906727,0.974208670896797,0,2018-09-01
AA-AA-000-0000,kri0003,43,88,24166,0.00364147976495903,0.977752527029266,0,2018-09-01
AA-AA-000-0000,kri0003,136,13,1843,0.00705371676614216,1.02399961732312,0,2018-09-01
AA-AA-000-0000,kri0003,7,37,7678,0.00481896327168534,1.04713354552835,0,2018-09-01
AA-AA-000-0000,kri0003,182,9,1070,0.00841121495327103,1.05888570391306,0,2018-09-01
AA-AA-000-0000,kri0003,84,15,2214,0.00677506775067751,1.07576568613178,0,2018-09-01
AA-AA-000-0000,kri0003,62,91,24569,0.0037038544507306,1.17788374298103,0,2018-09-01
AA-AA-000-0000,kri0003,109,21,3422,0.00613676212741087,1.19099074981755,0,2018-09-01
AA-AA-000-0000,kri0003,3,12,1441,0.00832755031228314,1.35762153532321,0,2018-09-01
AA-AA-000-0000,kri0003,50,35,6531,0.00535905680600214,1.44149576143304,0,2018-09-01
AA-AA-000-0000,kri0003,175,8,723,0.0110650069156293,1.49086984586089,0,2018-09-01
AA-AA-000-0000,kri0003,54,60,13479,0.00445136879590474,1.50264700269753,0,2018-09-01
AA-AA-000-0000,kri0003,165,6,441,0.0136054421768707,1.52476330482787,0,2018-09-01
AA-AA-000-0000,kri0003,110,9,804,0.0111940298507463,1.65825284146397,0,2018-09-01
AA-AA-000-0000,kri0003,26,30,4966,0.00604107933950866,1.68288780441212,0,2018-09-01
AA-AA-000-0000,kri0003,96,22,3019,0.00728718118582312,1.84382138503075,0,2018-09-01
AA-AA-000-0000,kri0003,189,94,23364,0.00402328368430063,1.87315006930387,0,2018-09-01
AA-AA-000-0000,kri0003,116,16,1821,0.00878638110928062,1.89930497501316,0,2018-09-01
AA-AA-000-0000,kri0003,55,9,697,0.0129124820659971,1.94229020853506,0,2018-09-01
AA-AA-000-0000,kri0003,119,15,1570,0.00955414012738853,2.02382533580017,0,2018-09-01
AA-AA-000-0000,kri0003,172,94,22818,0.00411955473748795,2.04820245226553,0,2018-09-01
AA-AA-000-0000,kri0003,153,26,3637,0.00714874896893044,2.07007313486932,0,2018-09-01
AA-AA-000-0000,kri0003,31,11,858,0.0128205128205128,2.22814855980917,0,2018-09-01
AA-AA-000-0000,kri0003,35,29,3921,0.00739607243050242,2.40804097549662,0,2018-09-01
AA-AA-000-0000,kri0003,14,11,770,0.0142857142857143,2.45698731057666,0,2018-09-01
AA-AA-000-0000,kri0003,40,17,1604,0.0105985037406484,2.51875751709049,0,2018-09-01
AA-AA-000-0000,kri0003,104,43,6910,0.00622286541244573,2.53793525274349,0,2018-09-01
AA-AA-000-0000,kri0003,45,12,797,0.0150564617314931,2.72182497560558,0,2018-09-01
AA-AA-000-0000,kri0003,184,30,3704,0.00809935205183585,2.82220814593401,0,2018-09-01
AA-AA-000-0000,kri0003,89,30,3674,0.00816548720740338,2.85263245207138,0,2018-09-01
AA-AA-000-0000,kri0003,158,12,744,0.0161290322580645,2.86823982642513,0,2018-09-01
AA-AA-000-0000,kri0003,183,19,1666,0.0114045618247299,2.9418768405771,0,2018-09-01
AA-AA-000-0000,kri0003,15,31,3720,0.00833333333333333,3.00450309841535,0,2018-09-01
AA-AA-000-0000,kri0003,63,51,7931,0.00643046274114235,3.12292092023293,0,2018-09-01
AA-AA-000-0000,kri0003,36,14,883,0.0158550396375991,3.13726255869753,0,2018-09-01
AA-AA-000-0000,kri0003,185,20,1695,0.0117994100294985,3.14877067976561,0,2018-09-01
AA-AA-000-0000,kri0003,135,34,3890,0.00874035989717224,3.41411579424274,0,2018-09-01
AA-AA-000-0000,kri0003,179,32,3387,0.0094478889873044,3.55283808434392,0,2018-09-01
AA-AA-000-0000,kri0003,140,192,50949,0.00376847435670965,3.66024465203902,0,2018-09-01
AA-AA-000-0000,kri0003,34,51,6842,0.00745396083016662,3.85108555112009,0,2018-09-01
AA-AA-000-0000,kri0003,53,27,2217,0.0121786197564276,3.9815203454051,0,2018-09-01
AA-AA-000-0000,kri0003,101,28,2358,0.0118744698897371,3.99776459024863,0,2018-09-01
AA-AA-000-0000,kri0003,25,26,2034,0.0127826941986234,4.0336867878602,0,2018-09-01
AA-AA-000-0000,kri0003,73,32,2873,0.0111381830838844,4.15201917967485,0,2018-09-01
AA-AA-000-0000,kri0003,11,53,6784,0.0078125,4.19815575652352,0,2018-09-01
AA-AA-000-0000,kri0003,67,62,7627,0.00812901534023863,4.93029633530684,0,2018-09-01
AA-AA-000-0000,kri0004,173,48,20748,0.00231347599768652,9.40616789656294,2,2018-09-01
AA-AA-000-0000,kri0004,118,0,13401,0,-3.43569416548674,0,2018-09-01
AA-AA-000-0000,kri0004,149,0,7453,0,-2.71917589373186,0,2018-09-01
AA-AA-000-0000,kri0004,94,3,26286,0.000114129194247889,-2.62963439415927,0,2018-09-01
AA-AA-000-0000,kri0004,4,0,6566,0,-2.58523344159448,0,2018-09-01
AA-AA-000-0000,kri0004,113,0,6174,0,-2.52256453864017,0,2018-09-01
AA-AA-000-0000,kri0004,59,0,6053,0,-2.50273894954785,0,2018-09-01
AA-AA-000-0000,kri0004,131,0,5246,0,-2.36397453824864,0,2018-09-01
AA-AA-000-0000,kri0004,164,0,5193,0,-2.35442458581932,0,2018-09-01
AA-AA-000-0000,kri0004,139,7,43704,0.000160168405637928,-2.34244986255872,0,2018-09-01
AA-AA-000-0000,kri0004,83,0,4736,0,-2.26953214258738,0,2018-09-01
AA-AA-000-0000,kri0004,29,0,4702,0,-2.26302290633331,0,2018-09-01
AA-AA-000-0000,kri0004,121,0,4670,0,-2.25687065953211,0,2018-09-01
AA-AA-000-0000,kri0004,170,3,21878,0.000137124051558643,-2.24572511391879,0,2018-09-01
AA-AA-000-0000,kri0004,167,1,10875,9.19540229885057e-05,-2.18535025822819,0,2018-09-01
AA-AA-000-0000,kri0004,23,0,4161,0,-2.15539520022242,0,2018-09-01
AA-AA-000-0000,kri0004,85,1,10519,9.50660709192889e-05,-2.13708424675687,0,2018-09-01
AA-AA-000-0000,kri0004,147,0,3883,0,-2.09679257279655,0,2018-09-01
AA-AA-000-0000,kri0004,58,2,15101,0.000132441560161579,-2.06731310838236,0,2018-09-01
AA-AA-000-0000,kri0004,22,0,3570,0,-2.02770724450842,0,2018-09-01
AA-AA-000-0000,kri0004,109,0,3422,0,-1.99376920029268,0,2018-09-01
AA-AA-000-0000,kri0004,166,2,14349,0.000139382535368318,-1.97953351672932,0,2018-09-01
AA-AA-000-0000,kri0004,27,0,3167,0,-1.93315943824475,0,2018-09-01
AA-AA-000-0000,kri0004,8,3,18655,0.000160814794961136,-1.92969630007358,0,2018-09-01
AA-AA-000-0000,kri0004,96,0,3019,0,-1.89662668068153,0,2018-09-01
AA-AA-000-0000,kri0004,144,0,2949,0,-1.87897206639045,0,2018-09-01
AA-AA-000-0000,kri0004,106,0,2881,0,-1.86157888917945,0,2018-09-01
AA-AA-000-0000,kri0004,64,0,2833,0,-1.8491521981781,0,2018-09-01
AA-AA-000-0000,kri0004,47,0,2658,0,-1.80274184017654,0,2018-09-01
AA-AA-000-0000,kri0004,151,0,2480,0,-1.75360997549332,0,2018-09-01
AA-AA-000-0000,kri0004,51,1,7886,0.000126806999746386,-1.74050722892824,0,2018-09-01
AA-AA-000-0000,kri0004,60,0,2431,0,-1.73971481215317,0,2018-09-01
AA-AA-000-0000,kri0004,91,2,12408,0.000161186331399097,-1.73729283882007,0,2018-09-01
AA-AA-000-0000,kri0004,120,0,2406,0,-1.73256050223058,0,2018-09-01
AA-AA-000-0000,kri0004,155,1,7803,0.000128155837498398,-1.7266338676834,0,2018-09-01
AA-AA-000-0000,kri0004,53,0,2217,0,-1.67696723447292,0,2018-09-01
AA-AA-000-0000,kri0004,107,0,2115,0,-1.64577387360949,0,2018-09-01
AA-AA-000-0000,kri0004,32,0,2110,0,-1.64422175393014,0,2018-09-01
AA-AA-000-0000,kri0004,62,5,24569,0.000203508486303879,-1.62711347155496,0,2018-09-01
AA-AA-000-0000,kri0004,136,0,1843,0,-1.55789130078715,0,2018-09-01
AA-AA-000-0000,kri0004,112,0,1691,0,-1.50534176099117,0,2018-09-01
AA-AA-000-0000,kri0004,92,2,10653,0.000187740542570168,-1.4945235415093,0,2018-09-01
AA-AA-000-0000,kri0004,150,0,1647,0,-1.48960328115205,0,2018-09-01
AA-AA-000-0000,kri0004,40,0,1604,0,-1.47397627432408,0,2018-09-01
AA-AA-000-0000,kri0004,119,0,1570,0,-1.46144075877807,0,2018-09-01
AA-AA-000-0000,kri0004,168,0,1528,0,-1.44572819863407,0,2018-09-01
AA-AA-000-0000,kri0004,178,0,1511,0,-1.43929454471286,0,2018-09-01
AA-AA-000-0000,kri0004,41,0,1507,0,-1.43777442543778,0,2018-09-01
AA-AA-000-0000,kri0004,146,1,6195,0.000161420500403551,-1.4353947322138,0,2018-09-01
AA-AA-000-0000,kri0004,18,0,1430,0,-1.40802617822278,0,2018-09-01
AA-AA-000-0000,kri0004,82,0,1422,0,-1.40488072518274,0,2018-09-01
AA-AA-000-0000,kri0004,98,0,1420,0,-1.40409270010967,0,2018-09-01
AA-AA-000-0000,kri0004,148,0,1411,0,-1.40053830236952,0,2018-09-01
AA-AA-000-0000,kri0004,137,1,5984,0.000167112299465241,-1.39346373917082,0,2018-09-01
AA-AA-000-0000,kri0004,10,3,13774,0.00021780165529258,-1.36887236546237,0,2018-09-01
AA-AA-000-0000,kri0004,52,0,1205,0,-1.31513964274879,0,2018-09-01
AA-AA-000-0000,kri0004,77,3,13320,0.000225225225225225,-1.30996419950815,0,2018-09-01
AA-AA-000-0000,kri0004,152,1,5572,0.000179468772433597,-1.30856266784325,0,2018-09-01
AA-AA-000-0000,kri0004,69,2,9175,0.000217983651226158,-1.26740959324066,0,2018-09-01
AA-AA-000-0000,kri0004,182,0,1070,0,-1.2542972756787,0,2018-09-01
AA-AA-000-0000,kri0004,13,1,5129,0.000194969779684149,-1.21229577931842,0,2018-09-01
AA-AA-000-0000,kri0004,138,1,4913,0.000203541624262162,-1.16326021796302,0,2018-09-01
AA-AA-000-0000,kri0004,65,0,885,0,-1.16288287602389,0,2018-09-01
AA-AA-000-0000,kri0004,36,0,883,0,-1.16183453041304,0,2018-09-01
AA-AA-000-0000,kri0004,86,4,15968,0.000250501002004008,-1.1594628004814,0,2018-09-01
AA-AA-000-0000,kri0004,134,1,4824,0.000207296849087894,-1.142620742321,0,2018-09-01
AA-AA-000-0000,kri0004,110,0,804,0,-1.11922542914051,0,2018-09-01
AA-AA-000-0000,kri0004,38,0,798,0,-1.11588827328014,0,2018-09-01
AA-AA-000-0000,kri0004,66,0,796,0,-1.11477253629249,0,2018-09-01
AA-AA-000-0000,kri0004,87,0,788,0,-1.11029264911092,0,2018-09-01
AA-AA-000-0000,kri0004,180,0,780,0,-1.10578532738037,0,2018-09-01
AA-AA-000-0000,kri0004,46,0,738,0,-1.08165334141767,0,2018-09-01
AA-AA-000-0000,kri0004,171,0,715,0,-1.06808692486425,0,2018-09-01
AA-AA-000-0000,kri0004,78,0,715,0,-1.06808692486425,0,2018-09-01
AA-AA-000-0000,kri0004,132,0,713,0,-1.06689490735742,0,2018-09-01
AA-AA-000-0000,kri0004,33,0,713,0,-1.06689490735742,0,2018-09-01
AA-AA-000-0000,kri0004,6,0,709,0,-1.06450482597744,0,2018-09-01
AA-AA-000-0000,kri0004,117,0,706,0,-1.06270693848394,0,2018-09-01
AA-AA-000-0000,kri0004,123,0,705,0,-1.06210662195705,0,2018-09-01
AA-AA-000-0000,kri0004,99,0,703,0,-1.06090445089727,0,2018-09-01
AA-AA-000-0000,kri0004,42,0,702,0,-1.06030259402856,0,2018-09-01
AA-AA-000-0000,kri0004,55,0,697,0,-1.05728554918889,0,2018-09-01
AA-AA-000-0000,kri0004,71,2,7865,0.000254291163382073,-1.04353315949459,0,2018-09-01
AA-AA-000-0000,kri0004,48,0,595,0,-0.992656692486459,0,2018-09-01
AA-AA-000-0000,kri0004,187,1,3910,0.000255754475703325,-0.913512706850322,0,2018-09-01
AA-AA-000-0000,kri0004,154,0,475,0,-0.907407310900353,0,2018-09-01
AA-AA-000-0000,kri0004,133,1,3881,0.00025766555011595,-0.905656719317028,0,2018-09-01
AA-AA-000-0000,kri0004,177,1,3792,0.000263713080168776,-0.881287094180433,0,2018-09-01
AA-AA-000-0000,kri0004,97,1,3717,0.000269034167339252,-0.860437437911459,0,2018-09-01
AA-AA-000-0000,kri0004,11,2,6784,0.000294811320754717,-0.838002706751846,0,2018-09-01
AA-AA-000-0000,kri0004,76,3,9840,0.000304878048780488,-0.803049745608857,0,2018-09-01
AA-AA-000-0000,kri0004,141,3,9602,0.000312434909393876,-0.763959103881946,0,2018-09-01
AA-AA-000-0000,kri0004,128,1,3213,0.000311235605353252,-0.712037081212927,0,2018-09-01
AA-AA-000-0000,kri0004,190,2,5226,0.000382701875239189,-0.495970813279639,0,2018-09-01
AA-AA-000-0000,kri0004,102,1,2455,0.000407331975560081,-0.454038893857784,0,2018-09-01
AA-AA-000-0000,kri0004,163,1,2387,0.000418935902806871,-0.428236279572401,0,2018-09-01
AA-AA-000-0000,kri0004,81,1,2292,0.00043630017452007,-0.391290897944079,0,2018-09-01
AA-AA-000-0000,kri0004,19,1,2209,0.000452693526482571,-0.358101065432978,0,2018-09-01
AA-AA-000-0000,kri0004,181,1,2183,0.000458085203847916,-0.347519985926639,0,2018-09-01
AA-AA-000-0000,kri0004,115,1,1757,0.000569151963574274,-0.159551502500039,0,2018-09-01
AA-AA-000-0000,kri0004,174,2,3944,0.00050709939148073,-0.153996346780332,0,2018-09-01
AA-AA-000-0000,kri0004,35,2,3921,0.000510073960724305,-0.147165591064228,0,2018-09-01
AA-AA-000-0000,kri0004,185,1,1695,0.000589970501474926,-0.129512747212032,0,2018-09-01
AA-AA-000-0000,kri0004,127,2,3779,0.000529240539825351,-0.104332225414371,0,2018-09-01
AA-AA-000-0000,kri0004,15,2,3720,0.000537634408602151,-0.0861889786525204,0,2018-09-01
AA-AA-000-0000,kri0004,16,1,1536,0.000651041666666667,-0.0486335295409322,0,2018-09-01
AA-AA-000-0000,kri0004,140,17,50949,0.000333667000333667,-0.0282968570046579,0,2018-09-01
AA-AA-000-0000,kri0004,129,1,1493,0.000669792364367046,-0.0257138805324612,0,2018-09-01
AA-AA-000-0000,kri0004,30,3,5749,0.000521829883457993,-0.0033423981555269,0,2018-09-01
AA-AA-000-0000,kri0004,100,1,1425,0.000701754385964912,0.0115398559588912,0,2018-09-01
AA-AA-000-0000,kri0004,57,1,1413,0.000707714083510262,0.0182488725515362,0,2018-09-01
AA-AA-000-0000,kri0004,179,2,3387,0.000590493061706525,0.0203682013708937,0,2018-09-01
AA-AA-000-0000,kri0004,160,3,5547,0.000540832882639265,0.0458501560484632,0,2018-09-01
AA-AA-000-0000,kri0004,39,2,3119,0.000641231163834562,0.111868130597992,0,2018-09-01
AA-AA-000-0000,kri0004,43,10,24166,0.000413804518745345,0.179168475011115,0,2018-09-01
AA-AA-000-0000,kri0004,124,2,2751,0.000727008360596147,0.247488821913847,0,2018-09-01
AA-AA-000-0000,kri0004,189,10,23364,0.000428008902585174,0.262292899032275,0,2018-09-01
AA-AA-000-0000,kri0004,61,7,13980,0.00050071530758226,0.354112220948048,0,2018-09-01
AA-AA-000-0000,kri0004,50,4,6531,0.000612463634971674,0.357186542629471,0,2018-09-01
AA-AA-000-0000,kri0004,161,2,2413,0.000828843762950684,0.384494781821703,0,2018-09-01
AA-AA-000-0000,kri0004,101,2,2358,0.000848176420695505,0.408122775703777,0,2018-09-01
AA-AA-000-0000,kri0004,45,1,797,0.00125470514429109,0.44006049006785,0,2018-09-01
AA-AA-000-0000,kri0004,126,1,792,0.00126262626262626,0.444367352506569,0,2018-09-01
AA-AA-000-0000,kri0004,14,1,770,0.0012987012987013,0.46356546240797,0,2018-09-01
AA-AA-000-0000,kri0004,84,2,2214,0.000903342366757001,0.472001027488824,0,2018-09-01
AA-AA-000-0000,kri0004,70,2,2146,0.000931966449207829,0.503253607876766,0,2018-09-01
AA-AA-000-0000,kri0004,12,1,723,0.00138312586445367,0.506014337918981,0,2018-09-01
AA-AA-000-0000,kri0004,175,1,723,0.00138312586445367,0.506014337918981,0,2018-09-01
AA-AA-000-0000,kri0004,188,2,2117,0.000944733112895607,0.516808427961251,0,2018-09-01
AA-AA-000-0000,kri0004,143,10,20902,0.000478423117405033,0.531405278136636,0,2018-09-01
AA-AA-000-0000,kri0004,130,2,2040,0.000980392156862745,0.553489096071111,0,2018-09-01
AA-AA-000-0000,kri0004,25,2,2034,0.000983284169124877,0.556390825201104,0,2018-09-01
AA-AA-000-0000,kri0004,184,3,3704,0.000809935205183585,0.570612449623434,0,2018-09-01
AA-AA-000-0000,kri0004,153,3,3637,0.000824855650261204,0.593080361170295,0,2018-09-01
AA-AA-000-0000,kri0004,67,5,7627,0.000655565753245051,0.605391829616599,0,2018-09-01
AA-AA-000-0000,kri0004,172,11,22818,0.000482075554386888,0.636557925465796,0,2018-09-01
AA-AA-000-0000,kri0004,116,2,1821,0.00109829763866008,0.663858998204408,0,2018-09-01
AA-AA-000-0000,kri0004,103,3,3256,0.000921375921375921,0.727125027815494,0,2018-09-01
AA-AA-000-0000,kri0004,9,2,1691,0.00118273211117682,0.734214963599343,0,2018-09-01
AA-AA-000-0000,kri0004,183,2,1666,0.00120048019207683,0.748212419447136,0,2018-09-01
AA-AA-000-0000,kri0004,54,8,13479,0.000593515839453965,0.806918380649711,0,2018-09-01
